008280,1.6181,661.97,20211020
165520,1.7903,8937.07,20220101
005693,1.2161,7400.81,20220101
012414,1.2776,7827.02,20220101
013526,4.5048,887.94,20220101
501058,2.7877,9330.16,20220101
005928,3.0965,15824.26,20220101
003985,3.3421,6582.66,20220101
004855,1.4697,24495.32,20220101
008888,1.3436,11164.09,20220101
004241,1.7186,3491.19,20220101
400015,4.0732,10065.82,20220101
011103,1.2853,14782.88,20220101
001679,2.7065,24385.38,20220101
003096,2.8260,23000.55,20220101
